Date,Open,High,Low,Close,Volume
2018-10-08,47462,47462,46855,47007,2270489
2018-10-09,47386,48144,47310,47841,2304329
2018-10-10,48144,48751,47689,48523,3302697
2018-10-11,48447,48599,47841,47841,1426479
2018-10-12,47841,48675,47310,48372,1705183
2018-10-15,48372,48523,47007,47386,2487435
2018-10-16,47386,47462,46173,46249,2616158
2018-10-17,46249,46855,45718,45946,2253646
2018-10-18,45946,46249,45642,45718,1016270
2018-10-19,45566,47159,45566,47007,2035896
2018-10-22,47007,47462,46325,47007,1921095
2018-10-23,46628,47841,46628,47765,1969557
2018-10-24,47917,48220,47386,47462,2028981
2018-10-25,47614,48068,47462,47689,1365065
2018-10-26,47917,48827,47917,48523,3069980
2018-10-29,48523,48523,47689,47689,1285557
2018-10-30,47386,47993,47234,47993,1374393
2018-10-31,48296,48296,47841,47993,1371700
2018-11-01,47993,48978,47993,48827,2181820
2018-11-02,49281,49812,48523,48978,6238582
2018-11-05,49661,49812,49130,49433,1397182
2018-11-06,49130,49433,48827,48827,1316220
2018-11-07,48827,49206,48372,48372,2679166
2018-11-08,48372,48675,47917,48068,2706447
2018-11-09,48296,48523,47765,47765,2685215
2018-11-12,48144,48144,47386,47386,2466011
2018-11-13,47386,47841,47159,47765,2042927
2018-11-14,48068,48144,47386,47765,1320558
2018-11-15,47765,48523,47614,47765,2933205
2018-11-16,47995,48379,47688,47688,2084372
2018-11-19,47612,47919,47304,47304,1719742
2018-11-20,47458,47765,47304,47381,1107645
2018-11-21,47535,47612,47151,47381,996977
2018-11-22,46076,46076,44156,44309,4380304
2018-11-23,43772,45999,43772,45999,2891786
2018-11-26,45922,46076,45077,45385,1474584
2018-11-27,45308,45769,45231,45461,1377697
2018-11-28,45999,45999,45385,45461,1650493
2018-11-29,45308,45461,44463,44540,2048082
2018-11-30,43772,45001,43772,44309,1517049
2018-12-03,44924,45154,43849,43849,1537185
2018-12-04,43772,44002,41468,42850,2994530
2018-12-05,42850,43465,42620,42620,1881156
2018-12-06,40700,42390,40700,42082,2225497
2018-12-07,42927,42927,41084,41084,1557180
2018-12-10,40931,41391,40316,40623,1609968
2018-12-11,40623,41698,40470,41622,1706561
2018-12-12,41622,43542,41622,42697,1589577
2018-12-13,42850,42927,42082,42236,1558251
2018-12-14,42236,43234,42236,43158,1450697
2018-12-17,42927,43388,42697,43388,1113974
2018-12-18,43772,43772,42850,42850,851998
2018-12-19,42850,43158,42313,42620,852738
2018-12-20,43542,43618,42774,42774,734619
2018-12-21,42390,42774,41698,41698,1130141
2018-12-24,41468,41929,40547,41929,877863
2018-12-25,40931,41698,40931,41161,767540
2018-12-26,41161,41698,40547,40854,676433
2018-12-27,40854,41161,40316,41007,1057179
2018-12-28,41468,41545,40777,40854,1566724
2019-01-02,41468,41468,40854,41468,1461658
2019-01-03,41468,41468,40931,41315,1386042
2019-01-04,40777,42543,40700,42543,2434608
2019-01-07,42236,42620,42006,42082,1226389
2019-01-08,42006,42236,41468,41468,1144636
2019-01-09,41468,41698,41238,41468,859896
2019-01-10,41775,42006,40854,41007,1639533
2019-01-11,41007,42313,41007,42313,1893176
2019-01-14,42697,43311,42236,42236,3011718
2019-01-15,42159,43004,42082,42543,1825497
2019-01-16,43542,44540,43158,44540,2841308
2019-01-17,44386,44770,43849,44233,1744815
2019-01-18,43772,44693,43388,44386,2570949
2019-01-21,44079,44540,43542,43695,2881617
2019-01-22,44079,44309,43849,43925,1065958
2019-01-23,43925,44079,43465,43695,1340961
2019-01-24,43695,43925,43158,43618,1427908
2019-01-25,44002,44540,43618,44540,1871165
2019-01-28,44770,44847,44233,44233,1087025
2019-01-29,44156,44233,43388,43388,1123620
2019-01-30,43004,43311,42082,42082,2280774
2019-01-31,41545,42620,41545,42313,1862616
2019-02-01,42313,42543,41545,41775,1444151
2019-02-11,41698,42390,41698,41929,1119384
2019-02-12,41852,41852,41315,41852,2156593
2019-02-13,41852,42159,40777,40777,1102668
2019-02-14,39932,40700,39164,40470,2506141
2019-02-15,40393,41084,40393,40547,998062
2019-02-18,41468,41698,41084,41084,729579
2019-02-19,41315,41852,40931,41084,997437
2019-02-20,41391,41698,41084,41161,1380173
2019-02-21,41468,41545,40470,41161,1367043
2019-02-22,40931,41775,40393,41775,1668128
2019-02-25,42466,42620,41852,41929,1500334
2019-02-26,42236,42390,41852,42236,1682802
2019-02-27,42620,43081,42082,42850,1450008
2019-02-28,42850,42850,42236,42236,1014254
2019-03-01,42390,42620,42159,42390,1423263
2019-03-04,42390,42620,42159,42466,969735
2019-03-05,42466,43081,42390,42927,1366698
2019-03-06,43234,43234,42236,42543,901060
2019-03-07,42466,42774,42313,42390,587037
2019-03-08,42390,42543,42082,42082,692102
2019-03-11,41929,43158,41852,42850,1110796
2019-03-12,43004,43004,42390,42390,508282
2019-03-13,42159,42620,42159,42543,656783
2019-03-14,42543,42697,42236,42543,591898
2019-03-15,42620,43081,42543,42850,1287293
2019-03-18,43004,43004,42620,42620,429999
2019-03-19,42620,43542,42390,43542,1241612
2019-03-20,43542,43925,43542,43542,1470871
2019-03-21,43618,44079,43618,43618,1464542
2019-03-22,43772,44079,43388,43388,1055303
2019-03-25,43772,44693,43618,44617,1780058
2019-03-26,44617,45308,44386,45001,2148376
2019-03-27,45001,45999,45001,45922,2365296
2019-03-28,45922,46306,45769,46229,2078694
2019-03-29,46076,46076,45461,45538,1593954
2019-04-01,45692,46076,45692,46076,1311524
2019-04-02,46076,46229,45308,45308,1664568
2019-04-03,45538,45769,45231,45385,1044381
2019-04-04,45692,46152,45385,46152,2608451
2019-04-05,46229,47919,46076,47612,3193624
2019-04-08,47995,49071,47842,48687,2653812
2019-04-09,48687,48763,47535,48379,2522104
2019-04-10,48226,48379,47304,47535,1465461
2019-04-11,47535,47995,46460,46460,2586554
2019-04-12,46844,47765,46690,47765,910426
2019-04-16,47765,48379,47765,48226,1719385
2019-04-17,48226,48994,47995,48379,2011933
2019-04-18,48456,48610,47535,48149,1380466
2019-04-19,48149,48994,48072,48456,2421147
2019-04-22,47919,48379,47688,48226,1272644
2019-04-23,47919,48149,47535,48072,1302286
2019-04-24,48379,49762,48149,49762,2800029
2019-04-25,49915,50069,49531,50069,2144127
2019-04-26,50069,51451,49531,51451,2898626
2019-05-02,51605,51605,50683,50683,3338093
2019-05-03,51067,52066,51067,51912,2471230
2019-05-06,51912,51912,51221,51298,1774457
2019-05-07,51221,51605,50837,51221,3114767
2019-05-08,51374,52142,51067,51144,1946883
2019-05-09,51298,51451,51067,51374,1755036
2019-05-10,49915,50683,49147,50299,2087409
2019-05-13,50760,51067,50299,50299,1438754
2019-05-14,50606,50606,49685,50299,686718
2019-05-15,50453,51221,50222,51221,947392
2019-05-16,51451,51835,51298,51682,865192
2019-05-17,52142,52142,51912,52066,872861
2019-05-20,52219,52603,51835,51835,710694
2019-05-21,51835,51912,51067,51605,568649
2019-05-22,51605,52142,51298,51989,1210873
2019-05-23,52066,52373,52066,52296,609328
2019-05-24,52296,53525,52142,53525,1431545
2019-05-27,53525,53755,53294,53601,968714
2019-05-28,53371,53371,52833,52910,917482
2019-05-29,52987,52987,51989,52603,516895
2019-05-30,52680,52680,51912,52219,453490
2019-05-31,52219,52219,50990,51758,516321
2019-06-03,52142,52373,51451,52219,659322
2019-06-04,51835,52757,51835,52142,707950
2019-06-05,52142,52603,52142,52219,296734
2019-06-06,51528,52296,51451,52142,399656
2019-06-07,52219,52219,50760,51835,1608551
2019-06-10,51835,53141,51835,52603,873473
2019-06-11,52603,52603,51989,51989,444941
2019-06-12,52066,52449,51835,52142,353784
2019-06-13,51912,52142,50990,51374,801877
2019-06-14,51298,51605,50760,51221,1007759
2019-06-17,50837,51298,50606,50914,465179
2019-06-18,50914,51451,49762,50376,1407505
2019-06-19,49608,50376,49608,49992,1208525
2019-06-20,50222,50683,49992,50299,841114
2019-06-21,50299,50760,50069,50376,707376
2019-06-24,50530,50760,50376,50606,606636
2019-06-25,50222,51144,50222,51144,801941
2019-06-26,51221,51758,51067,51298,936878
2019-06-27,51298,51758,51298,51298,525980
2019-06-28,51298,51451,51144,51298,572975
2019-07-01,51298,52296,51221,52066,774609
2019-07-02,52142,52526,51989,51989,603765
2019-07-03,51835,52680,51451,51605,845605
2019-07-04,51758,52219,51528,51912,482889
2019-07-05,51682,52219,50760,51067,1188275
2019-07-08,51451,52066,51067,51758,435524
2019-07-09,51451,52680,51298,51758,847774
2019-07-10,51912,52296,51605,51835,400039
2019-07-11,51835,52296,51682,51989,409468
2019-07-12,51835,52219,51298,51605,908627
2019-07-15,51067,51605,49147,51067,757510
2019-07-16,50683,51835,50606,51605,494807
2019-07-17,51605,51835,51221,51221,343397
2019-07-18,51221,51221,49915,50606,503446
2019-07-19,51067,51451,50069,50376,626363
2019-07-22,51298,51835,50683,51221,747047
2019-07-23,51067,51835,51067,51758,357408
2019-07-24,51758,51835,51374,51451,271673
2019-07-25,51451,51835,50990,51682,697921
2019-07-26,51835,53448,51682,53141,3162911
2019-07-29,53141,53985,52987,53141,1299632
2019-07-30,52987,54139,52373,53985,1222561
2019-07-31,54062,54293,53294,53601,979088
2019-08-01,53525,54907,53448,54907,1192154
2019-08-02,54907,55291,54523,54523,2278847
2019-08-05,54907,56673,54523,56059,1795855
2019-08-06,55905,55905,55291,55598,498712
2019-08-07,55598,55675,54139,54139,1172453
2019-08-08,54523,54523,53294,53371,1514804
2019-08-09,53448,55291,52526,54139,1059259
2019-08-12,54523,55214,54446,54753,721757
2019-08-13,54907,54907,53985,54139,463214
2019-08-14,54139,54523,53448,53448,1016615
2019-08-15,53755,55675,53525,55675,1435513
2019-08-16,55675,55752,55291,55752,543091
2019-08-19,55291,55521,54523,54753,922931
2019-08-20,54907,55214,54216,55214,853070
2019-08-21,55675,55828,55214,55675,815568
2019-08-22,55752,57287,55752,56827,1642187
2019-08-23,56827,57211,56519,56596,1181844
2019-08-26,56596,57595,56596,57595,1390751
2019-08-27,57979,59898,57902,59284,2425932
2019-08-28,58746,59207,58209,58516,1023799
2019-08-29,58286,59284,58055,58670,1095676
2019-08-30,58670,61281,58670,60666,1680186
2019-09-03,60666,61050,60436,60666,1187344
2019-09-04,60590,60897,60282,60590,798853
2019-09-05,61050,61050,58746,59054,1761671
2019-09-06,59054,59745,58900,59668,583591
2019-09-09,59668,61204,59514,60282,1202324
2019-09-10,60282,62202,60129,62202,1259195
2019-09-11,62970,63354,61895,61895,1446333
2019-09-12,61434,61818,61127,61588,654358
2019-09-13,61588,61818,61204,61818,687573
2019-09-16,61204,61818,60743,60743,867680
2019-09-17,60820,61204,59207,59438,1094259
2019-09-18,58670,59054,58209,58593,1496136
2019-09-19,58593,60206,58593,60206,724551
2019-09-20,60282,61281,59975,60282,781588
2019-09-23,60436,60973,60206,60282,814892
2019-09-24,60282,60513,59284,59668,606100
2019-09-25,59284,59514,58286,58593,1032667
2019-09-26,59898,59898,58593,58593,452661
2019-09-27,57287,60666,57287,60666,651181
2019-09-30,59745,60359,59745,59822,703306
2019-10-01,59822,60282,58900,58977,883936
2019-10-02,59745,59745,58900,59054,578998
2019-10-03,59054,61665,58900,61434,2459771
2019-10-04,61588,61741,61127,61434,972427
2019-10-07,61434,61588,60820,60820,576114
2019-10-08,60052,60359,59514,59745,857753
2019-10-09,60052,60513,58363,58746,1424629
2019-10-10,58977,59361,58977,59130,751322
2019-10-11,59054,59438,58746,58977,538778
2019-10-14,59130,59668,59130,59668,357446
2019-10-15,59745,59822,58900,59745,741139
2019-10-16,59514,59514,59054,59361,673435
2019-10-17,59284,60513,59284,59591,521756
2019-10-18,59898,59898,59130,59361,367475
2019-10-21,59361,59438,59130,59284,301697
2019-10-22,59284,60820,59207,59668,831888
2019-10-23,59361,60282,59361,60052,180490
2019-10-24,60282,61050,60282,61050,1021106
2019-10-25,61281,62970,61281,62893,1797603
2019-10-28,62893,63508,62049,62202,889768
2019-10-29,61972,62433,61818,62279,1143666
2019-10-30,62279,63354,61818,61895,1033330
2019-10-31,62202,62740,61818,62586,672746
2019-11-01,62586,63584,62202,62202,3565246
2019-11-04,62663,62893,60666,60666,1514740
2019-11-05,61050,62049,60590,61895,1009916
2019-11-06,61434,62125,60973,61972,930638
2019-11-07,61972,62433,61665,62202,1327283
2019-11-08,62433,63815,62049,63661,1771713
2019-11-11,63661,63968,62893,63047,989883
2019-11-12,63047,64199,62817,64045,1014548
2019-11-13,64045,64276,62740,62970,1562654
2019-11-14,62817,62970,61895,62970,1280862
2019-11-15,62970,64122,62817,63738,1431289
2019-11-18,64506,64890,63584,63584,1447482
2019-11-19,63584,65504,63584,65351,1865436
2019-11-20,65351,65811,64890,64890,1097564
2019-11-21,65197,65427,64890,64967,961683
2019-11-22,64890,65581,64813,65504,931952
2019-11-25,65658,66042,65274,65274,792141
2019-11-26,65274,65581,65043,65427,827358
2019-11-27,66195,66272,65811,66119,853312
2019-11-28,66349,66349,65120,65427,1306458
2019-11-29,65658,65888,65120,65274,532398
2019-12-02,65197,65197,64199,64660,716436
2019-12-03,64660,65888,64660,65581,603663
2019-12-04,65658,65888,64967,65504,686641
2019-12-05,65504,66810,65351,66733,842390
2019-12-06,66733,67962,66503,67578,1069556
2019-12-09,67578,67731,67117,67117,489793
2019-12-10,67117,67194,66272,66349,896543
2019-12-11,66119,67731,66119,67424,775438
2019-12-12,67654,67962,67270,67347,407478
2019-12-13,67347,68653,67194,68192,1367196
2019-12-16,68576,71033,68576,70649,1392448
2019-12-17,70726,71033,69651,69728,786820
2019-12-18,69728,70880,69651,69881,859042
2019-12-19,69881,70573,69881,70112,460445
2019-12-20,70112,70573,69728,70265,531467
2019-12-23,70496,70496,69881,70112,540756
2019-12-24,70189,70726,70112,70419,760266
2019-12-25,70803,70803,69114,69497,901558
2019-12-26,69497,70189,69267,69805,478908
2019-12-27,69114,69881,68653,68883,721285
2019-12-30,68730,69037,67194,67270,893902
2019-12-31,67578,69881,67578,69881,671891
2020-01-02,69881,69881,68730,68730,658773
2020-01-03,68422,68883,67194,67194,1276855
2020-01-06,67270,67962,65427,65658,1717790
2020-01-07,65658,66042,63431,64890,1844522
2020-01-08,64890,65888,64890,65043,927818
2020-01-09,65658,66810,65504,66272,618043
2020-01-10,66042,66272,65197,65504,631173
2020-01-13,65735,65888,65274,65504,405768
2020-01-14,65504,65811,63738,64122,559909
2020-01-15,63738,64583,62970,62970,810732
2020-01-16,62893,65120,62586,65043,480708
2020-01-17,65274,65811,64967,65120,482953
2020-01-20,65120,65427,64813,65197,327166
2020-01-21,65197,65811,64813,65427,511344
2020-01-22,65504,65965,65274,65581,653682
2020-01-30,66042,66042,65427,65965,529642
2020-01-31,66119,67578,66042,67194,593021
2020-02-03,67654,67962,67194,67885,952917
2020-02-04,67885,67885,65274,66042,849242
2020-02-05,66349,66810,65504,65504,339735
2020-02-06,65581,66579,65504,66579,1079164
2020-02-07,66579,67731,66042,67578,1295089
2020-02-10,67578,67962,67424,67808,496823
2020-02-11,68269,69881,68269,69805,1195931
2020-02-12,69728,69728,68269,69114,647698
2020-02-13,69114,69805,68346,69037,294603
2020-02-14,69497,69497,68346,68653,515644
2020-02-17,68576,69497,67808,69497,636558
2020-02-18,69497,70803,69114,69881,842339
2020-02-19,69574,69958,69190,69267,294463
2020-02-20,69267,70189,68883,69728,492906
2020-02-21,70265,70496,69037,69037,684102
2020-02-24,68499,68730,67194,67194,1123020
2020-02-25,66810,67501,65581,67424,1292933
2020-02-26,66733,67501,66195,66810,921629
2020-02-27,67347,68269,67347,68115,922127
2020-02-28,68115,69421,67501,68730,1948350
2020-03-02,68346,68960,68346,68653,1332961
2020-03-03,68730,69114,68422,68653,1277442
2020-03-04,68806,68806,68192,68576,1878094
2020-03-05,68576,69344,68269,68730,1494936
2020-03-06,68730,72569,68730,72569,2832452
2020-03-09,72569,72800,71801,72185,1061875
2020-03-10,72108,72646,71878,72185,956477
2020-03-11,72185,72953,71494,71724,1119958
2020-03-12,70726,70957,66810,68269,4519031
2020-03-13,67578,68960,67347,68115,1620724
2020-03-16,64583,69267,63738,68115,1859221
2020-03-17,68346,68960,67347,68960,1427091
2020-03-18,69267,69421,68192,68269,933152
2020-03-19,68346,69805,68192,68653,1135091
2020-03-20,68960,69728,68346,69114,1493609
2020-03-23,68499,68730,67962,68269,774609
2020-03-24,68346,68730,68269,68499,663788
2020-03-25,68960,68960,68422,68653,778041
2020-03-26,68499,68730,68192,68576,808053
2020-03-27,68346,68960,68346,68576,552253
2020-03-30,68576,69037,68422,68653,438816
2020-03-31,68806,68806,68346,68653,552355
2020-04-01,68346,68730,68346,68730,336877
2020-04-03,68883,69421,68499,68730,690469
2020-04-06,68730,68730,68346,68346,1146295
2020-04-07,66042,67578,66042,66963,1270781
2020-04-08,66042,66810,65888,66195,1568880
2020-04-09,66042,66042,64506,65274,1484026
2020-04-10,64506,64967,63661,64506,1566903
2020-04-13,61511,64045,61511,63277,2182062
2020-04-14,62586,63124,62433,62817,853619
2020-04-15,64122,64122,63124,63124,1082393
2020-04-16,62970,62970,62202,62740,742032
2020-04-17,63124,64199,63124,63815,1063814
2020-04-20,63738,65811,62970,64890,1128941
2020-04-21,60666,62125,60359,60359,1543322
2020-04-22,59898,61357,57902,61357,1828802
2020-04-23,61741,61741,57134,59130,2304699
2020-04-24,55291,56059,55060,55060,2019143
2020-04-27,51221,56059,51221,54523,2373041
2020-04-28,54523,54523,51067,51528,1304774
2020-04-29,48840,51835,48840,51835,1741217
2020-05-04,52219,54293,52219,53217,1403345
2020-05-05,51682,52757,50683,50683,1519908
2020-05-06,50683,50914,47228,47228,3526048
2020-05-07,44233,44924,43925,43925,2392590
2020-05-08,43925,44847,43465,44540,1911537
2020-05-11,46076,47612,45845,47612,2342392
2020-05-12,47612,49685,47228,48533,1894337
2020-05-13,48610,50606,47995,49224,2002835
2020-05-14,46152,47151,45922,46844,2089233
2020-05-15,47228,49224,46076,47612,1221770
2020-05-18,47228,50606,47228,49915,1568612
2020-05-19,49915,50914,49147,50299,2203257
2020-05-20,51835,52449,50683,52219,2693891
2020-05-21,52219,52987,51298,52373,2263075
2020-05-22,51451,52373,51298,51835,2269213
2020-05-25,52219,55291,52219,54523,2290637
2020-05-26,54523,55214,53448,54216,2040809
2020-05-27,54216,55137,53755,54369,1335755
2020-05-28,54139,54369,52066,53678,2481272
2020-05-29,53525,54753,53525,54446,1298636
2020-06-01,53755,54676,53601,54676,1348796
2020-06-02,54907,55137,54446,54830,1879727
2020-06-03,55060,55598,54369,55214,1309214
2020-06-04,54523,54907,52066,54907,2755025
2020-06-05,52987,54600,52987,53217,2057282
2020-06-08,54523,54523,52833,53141,1533254
2020-06-09,53141,53448,51835,52910,1240489
2020-06-10,53678,53678,51298,51298,3250049
2020-06-11,51298,52603,50069,51451,2619450
2020-06-12,51451,52296,51451,52219,1944305
2020-06-15,52219,52296,51298,51758,1087484
2020-06-16,51682,51989,51298,51298,1285749
2020-06-17,51682,51989,51067,51912,1091963
2020-06-18,52066,53525,51989,53525,2471025
2020-06-19,53755,56980,53601,56443,4932493
2020-06-22,56443,57211,55675,57211,2164300
2020-06-23,57287,58363,57134,58055,2806562
2020-06-24,58055,58746,55291,58055,2363114
2020-06-25,57595,58670,57518,58363,2707353
2020-06-26,58670,58746,58055,58363,2036802
2020-06-29,58593,60666,58209,60282,1279433
2020-06-30,61357,61511,60513,60666,1440949
2020-07-01,60206,61204,60206,61127,906215
2020-07-02,61434,62356,61127,62356,1818938
2020-07-03,62356,62433,61434,62202,1028086
2020-07-06,62125,62433,62049,62279,904314
2020-07-07,62202,63431,62202,63354,945427
2020-07-08,63738,64813,63661,63661,1043475
2020-07-09,63738,65351,63738,64890,2359720
2020-07-10,65274,66042,64890,65427,1481666
2020-07-13,65658,66579,65658,66426,925496
2020-07-14,66733,66733,66272,66503,1287535
2020-07-15,66810,67501,66733,67501,590469
2020-07-16,67578,68346,67578,68346,574506
2020-07-17,68422,68576,66810,68346,1034287
2020-07-20,68346,69267,67885,68653,1023658
2020-07-21,69037,69114,68653,68730,532972
2020-07-22,68730,68960,68576,68806,1012621
2020-07-23,68730,68806,66810,67578,1485137
2020-07-24,63354,66426,63354,65735,2058086
2020-07-27,65735,65888,62817,62970,1554857
2020-07-28,64506,64506,63277,64276,1024603
2020-07-29,65274,65427,64352,64660,941471
2020-07-30,64506,66426,64429,65274,2309279
2020-07-31,65274,66042,65274,65581,923786
2020-08-03,65274,65735,65274,65658,1669774
